지점,일시,기온(℃),0.1mm 일 누적 강수량(mm),0.5mm 일 누적 강수량(mm),풍향(16방위),풍속(m/s),상대습도(%),현지기압(hPa),해면기압(hPa),일 누적 일사(hr),일 누적 일조(MJ/m2)
1563,2021-02-01 00:10,6.1,,0,123.7,1.1,65.9,,,,
1563,2021-02-01 00:20,6,,0,127.6,.4,65.3,,,,
1563,2021-02-01 00:30,6.2,,0,179.6,1.5,64.9,,,,
1563,2021-02-01 00:40,5.8,,0,129.3,2.1,68.4,,,,
1563,2021-02-01 00:50,5.6,,0,180.7,.6,69.3,,,,
1563,2021-02-01 01:00,5.4,,0,246,0,70.7,,,,
1563,2021-02-01 01:10,4.8,,0,213.3,.5,73.5,,,,
1563,2021-02-01 01:20,5.1,,0,124.1,.1,74.7,,,,
1563,2021-02-01 01:30,4.9,,0,342.4,0,75.6,,,,
1563,2021-02-01 01:40,4.5,,0,26,.4,85.8,,,,
1563,2021-02-01 01:50,4.4,,0,93.8,.5,87.8,,,,
1563,2021-02-01 02:00,4.5,,0,47.1,0,87.8,,,,
1563,2021-02-01 02:10,4.5,,0,135.7,0,87.8,,,,
1563,2021-02-01 02:20,5.2,,0,162,.6,87.8,,,,
1563,2021-02-01 02:30,5.5,,0,147.3,0,85.6,,,,
1563,2021-02-01 02:40,5.9,,0,116.3,0,83.3,,,,
1563,2021-02-01 02:50,5.8,,0,312.8,0,81.9,,,,
1563,2021-02-01 03:00,5.5,,0,309.7,1.2,81.2,,,,
1563,2021-02-01 03:10,6,,0,328.7,.9,82.6,,,,
1563,2021-02-01 03:20,6.2,,0,267.1,.7,82.2,,,,
1563,2021-02-01 03:30,6.3,,0,309,.8,83,,,,
1563,2021-02-01 03:40,6.3,,0,289.3,1.3,84,,,,
1563,2021-02-01 03:50,6.3,,0,273.8,1.1,85.2,,,,
1563,2021-02-01 04:00,5.9,,0,233.7,.3,85.5,,,,
1563,2021-02-01 04:10,5.7,,0,228.8,0,84.7,,,,
1563,2021-02-01 04:20,5.7,,0,311.4,0,86.1,,,,
1563,2021-02-01 04:30,5.7,,0,232,.3,87.8,,,,
1563,2021-02-01 04:40,5.8,,0,278.4,0,87.8,,,,
1563,2021-02-01 04:50,5.9,,0,269.9,.2,87.8,,,,
1563,2021-02-01 05:00,6,,0,228.1,.5,87.8,,,,
1563,2021-02-01 05:10,5.9,,0,309,.6,87.8,,,,
1563,2021-02-01 05:20,6,,0,260.8,.1,87.8,,,,
1563,2021-02-01 05:30,5.9,,0,279.1,0,87.8,,,,
1563,2021-02-01 05:40,5.8,,0,268.5,0,87.8,,,,
1563,2021-02-01 05:50,5.7,,0,211.6,0,87.8,,,,
1563,2021-02-01 06:00,5.7,,0,187,.4,87.8,,,,
1563,2021-02-01 06:10,5.6,,0,207.4,.5,87.8,,,,
1563,2021-02-01 06:20,5.4,,0,341,0,87.8,,,,
1563,2021-02-01 06:30,5.4,,0,198.9,0,87.8,,,,
1563,2021-02-01 06:40,5.4,,0,119.5,.3,87.8,,,,
1563,2021-02-01 06:50,5.6,,0,115.3,0,87.8,,,,
1563,2021-02-01 07:00,5.5,,0,288.9,.2,87.8,,,,
1563,2021-02-01 07:10,5.4,,0,209.1,1,87.8,,,,
1563,2021-02-01 07:20,5.4,,0,177.1,1,87.8,,,,
1563,2021-02-01 07:30,5.5,,0,188.7,0,87.8,,,,
1563,2021-02-01 07:40,5.4,,0,259.8,.3,87.8,,,,
1563,2021-02-01 07:50,5.4,,0,216.2,.5,87.8,,,,
1563,2021-02-01 08:00,5.4,,0,251,.6,87.8,,,,
1563,2021-02-01 08:10,5.5,,0,247.8,.4,87.8,,,,
1563,2021-02-01 08:20,5.5,,0,241.8,.4,87.8,,,,
1563,2021-02-01 08:30,5.5,,0,233,.6,87.8,,,,
1563,2021-02-01 08:40,5.6,,0,239,1.1,87.8,,,,
1563,2021-02-01 08:50,5.6,,0,234.8,1.5,87.8,,,,
1563,2021-02-01 09:00,5.7,,0,219.3,1.2,87.8,,,,
1563,2021-02-01 09:10,5.4,,0,306.2,1.5,87.8,,,,
1563,2021-02-01 09:20,5.4,,0,277.7,1.8,87.8,,,,
1563,2021-02-01 09:30,5.5,,0,202.4,.3,87.8,,,,
1563,2021-02-01 09:40,5.6,,0,247.8,1.1,87.8,,,,
1563,2021-02-01 09:50,5.9,,0,191.6,1.3,87.8,,,,
1563,2021-02-01 10:00,6,,0,207.4,.9,87.8,,,,
1563,2021-02-01 10:10,6.2,,0,253.8,1.3,87.8,,,,
1563,2021-02-01 10:20,6.3,,0,205.6,1,87.8,,,,
1563,2021-02-01 10:30,6.4,,0,247.1,1.2,87.8,,,,
1563,2021-02-01 10:40,6.5,,0,207.7,1.6,87.8,,,,
1563,2021-02-01 10:50,6.4,,0,178.9,2.7,87.8,,,,
1563,2021-02-01 11:00,6.5,,0,249.6,2.6,87.8,,,,
1563,2021-02-01 11:10,6.7,,0,303.7,2.7,87.8,,,,
1563,2021-02-01 11:20,6.8,,0,183.8,2.4,87.8,,,,
1563,2021-02-01 11:30,6.9,,0,231.3,2.1,87.8,,,,
1563,2021-02-01 11:40,7.1,,0,284.4,1.9,87.8,,,,
1563,2021-02-01 11:50,7.3,,0,233.7,2.5,85.7,,,,
1563,2021-02-01 12:00,8.1,,0,235.8,4,83.7,,,,
1563,2021-02-01 12:10,7.4,,0,238,2.6,79.6,,,,
1563,2021-02-01 12:20,7.3,,0,194,2.7,81.9,,,,
1563,2021-02-01 12:30,7.9,,0,232.3,3.3,82.3,,,,
1563,2021-02-01 12:40,7.9,,0,239,2.6,81.8,,,,
1563,2021-02-01 12:50,7.4,,0,182.8,2,81.3,,,,
1563,2021-02-01 13:00,7.7,,0,202.8,2.2,81.8,,,,
1563,2021-02-01 13:10,7.8,,0,272.8,3.1,79.9,,,,
1563,2021-02-01 13:20,7.6,,0,226,3.8,78.9,,,,
1563,2021-02-01 13:30,7.3,,0,228.5,.9,79.5,,,,
1563,2021-02-01 13:40,7.6,,0,279.4,2.9,79,,,,
1563,2021-02-01 13:50,7.4,,0,281.2,3.6,79.6,,,,
1563,2021-02-01 14:00,6.4,,0,298.1,3.5,82.3,,,,
1563,2021-02-01 14:10,6,,0,293.9,2.9,85.7,,,,
1563,2021-02-01 14:20,6,,0,280.8,4,86.9,,,,
1563,2021-02-01 14:30,6,,0,260.1,3.2,85.8,,,,
1563,2021-02-01 14:40,5.9,,0,266.8,4.1,85.9,,,,
1563,2021-02-01 14:50,6,,0,266.4,1.1,84.8,,,,
1563,2021-02-01 15:00,6.3,,0,250.3,2.1,84.2,,,,
1563,2021-02-01 15:10,6.4,,0,280.1,1.4,83.1,,,,
1563,2021-02-01 15:20,6.4,,0,266.8,1.5,82.5,,,,
1563,2021-02-01 15:30,6.5,,0,169.8,1.2,81.4,,,,
1563,2021-02-01 15:40,6.3,,0,241.8,1.7,81.5,,,,
1563,2021-02-01 15:50,6.2,,0,257.3,3.6,82.1,,,,
1563,2021-02-01 16:00,6,,0,241.5,1.5,82.4,,,,
1563,2021-02-01 16:10,5.8,,0,260.1,2.9,83.2,,,,
1563,2021-02-01 16:20,5.9,,0,238.7,1.8,83.9,,,,
1563,2021-02-01 16:30,6,,0,299.5,1.3,83.5,,,,
1563,2021-02-01 16:40,5.6,,0,297.7,1.8,84,,,,
1563,2021-02-01 16:50,5.4,,0,288.2,1.6,84.4,,,,
1563,2021-02-01 17:00,5.3,,0,296.7,1.4,85.4,,,,
1563,2021-02-01 17:10,5.1,,0,308.3,1.1,86.4,,,,
1563,2021-02-01 17:20,5,,0,288.2,1,87.1,,,,
1563,2021-02-01 17:30,5,,0,309.3,1,87.8,,,,
1563,2021-02-01 17:40,5,,0,287.2,1.4,87.8,,,,
1563,2021-02-01 17:50,4.9,,0,294.6,1.6,87.8,,,,
1563,2021-02-01 18:00,4.1,,0,353.3,1.9,86.4,,,,
1563,2021-02-01 18:10,3.7,,0,345.9,1.6,83.3,,,,
1563,2021-02-01 18:20,3.4,,0,314.2,2.4,78.8,,,,
1563,2021-02-01 18:30,2.9,,0,324.1,2.2,71,,,,
1563,2021-02-01 18:40,2.7,,0,322,3.7,65.3,,,,
1563,2021-02-01 18:50,2.6,,0,313.9,2.6,58,,,,
1563,2021-02-01 19:00,2.3,,0,316.4,4.5,54.7,,,,
1563,2021-02-01 19:10,2.1,,0,353.6,2.8,54.6,,,,
1563,2021-02-01 19:20,1.7,,0,327.3,1.7,57.1,,,,
1563,2021-02-01 19:30,1.5,,0,326.9,3.2,60.1,,,,
1563,2021-02-01 19:40,1.2,,0,329,2.6,62.7,,,,
1563,2021-02-01 19:50,1.1,,0,346.2,2.3,65.6,,,,
1563,2021-02-01 20:00,.8,,0,292.1,1.4,69.4,,,,
1563,2021-02-01 20:10,.6,,0,322.3,1.4,72.6,,,,
1563,2021-02-01 20:20,.5,,0,352.2,.1,74,,,,
1563,2021-02-01 20:30,.4,,0,334.6,1.9,72.6,,,,
1563,2021-02-01 20:40,.5,,0,306.9,4.2,61.6,,,,
1563,2021-02-01 20:50,.5,,0,338.5,1,47.9,,,,
1563,2021-02-01 21:00,.4,,0,264,2.5,43.8,,,,
1563,2021-02-01 21:10,.2,,0,330.4,.1,41.7,,,,
1563,2021-02-01 21:20,0,,0,326.2,0,42.5,,,,
1563,2021-02-01 21:30,-.3,,0,314.9,3.1,45.3,,,,
1563,2021-02-01 21:40,-.2,,0,320.2,2.6,46.9,,,,
1563,2021-02-01 21:50,-.4,,0,316.7,2.8,51.1,,,,
1563,2021-02-01 22:00,-1,,0,341.3,4.5,60.2,,,,
1563,2021-02-01 22:10,-1.5,,0,319.5,5,67.6,,,,
1563,2021-02-01 22:20,-1.8,,0,343.1,3.6,70.8,,,,
1563,2021-02-01 22:30,-2.1,,0,1.4,2.8,67.4,,,,
1563,2021-02-01 22:40,-2.4,,0,306.9,4.5,64.2,,,,
1563,2021-02-01 22:50,-2.9,,0,337.8,5.9,47.3,,,,
1563,2021-02-01 23:00,-3.1,,0,330.1,7.3,44.5,,,,
1563,2021-02-01 23:10,-3.1,,0,341.3,5.1,44,,,,
1563,2021-02-01 23:20,-3.2,,0,.7,3.5,42.3,,,,
1563,2021-02-01 23:30,-3.3,,0,330.4,2.9,42.1,,,,
1563,2021-02-01 23:40,-3.5,,0,322.7,2.1,41.6,,,,
1563,2021-02-01 23:50,-3.6,,0,303,3.4,41.2,,,,
1563,2021-02-02 00:00,-3.7,,0,273.8,1.4,40.5,,,,
1563,2021-02-02 00:10,-3.7,,0,307.6,3.1,37.3,,,,
1563,2021-02-02 00:20,-3.8,,0,312.8,2.8,34.1,,,,
1563,2021-02-02 00:30,-4,,0,335.3,4,35.7,,,,
1563,2021-02-02 00:40,-4.1,,0,320.9,1.7,37.2,,,,
1563,2021-02-02 00:50,-4.3,,0,306.5,2.9,38.1,,,,
1563,2021-02-02 01:00,-4.4,,0,311.8,2,39.2,,,,
1563,2021-02-02 01:10,-4.5,,0,311.8,3,39.4,,,,
1563,2021-02-02 01:20,-4.5,,0,328,3,39.6,,,,
1563,2021-02-02 01:30,-4.6,,0,306.9,2.4,39.5,,,,
1563,2021-02-02 01:40,-4.9,,0,339.2,4,39.6,,,,
1563,2021-02-02 01:50,-5,,0,343.8,2.1,40.3,,,,
1563,2021-02-02 02:00,-5.1,,0,330.8,2.8,39.2,,,,
1563,2021-02-02 02:10,-5,,0,342,3.6,33.2,,,,
1563,2021-02-02 02:20,-5.2,,0,294.6,3,29.9,,,,
1563,2021-02-02 02:30,-5.3,,0,312.1,4.5,26.8,,,,
1563,2021-02-02 02:40,-5.4,,0,313.2,6.8,25.6,,,,
1563,2021-02-02 02:50,-5.5,,0,337.4,5.8,28.1,,,,
1563,2021-02-02 03:00,-5.7,,0,308.6,2.9,29.5,,,,
1563,2021-02-02 03:10,-5.9,,0,335.7,3.4,28.9,,,,
1563,2021-02-02 03:20,-6.1,,0,344.5,4.1,27.2,,,,
1563,2021-02-02 03:30,-6.4,,0,297.4,2.9,28,,,,
1563,2021-02-02 03:40,-6.6,,0,300.9,2.6,28.7,,,,
1563,2021-02-02 03:50,-6.8,,0,294.9,4.3,30.4,,,,
1563,2021-02-02 04:00,-7,,0,357.1,1.8,31.6,,,,
1563,2021-02-02 04:10,-7.2,,0,337.4,4.8,34.2,,,,
1563,2021-02-02 04:20,-7.4,,0,293.9,4.2,35.3,,,,
1563,2021-02-02 04:30,-7.6,,0,301.2,5.2,36.6,,,,
1563,2021-02-02 04:40,-7.8,,0,331.5,4.2,38.1,,,,
1563,2021-02-02 04:50,-7.9,,0,358.5,3.3,39.7,,,,
1563,2021-02-02 05:00,-8,,0,335.3,4.1,40.3,,,,
1563,2021-02-02 05:10,-8.2,,0,313.5,3.3,40.1,,,,
1563,2021-02-02 05:20,-8.3,,0,328,2.2,38.6,,,,
1563,2021-02-02 05:30,-8.4,,0,294.6,2.1,38.9,,,,
1563,2021-02-02 05:40,-8.6,,0,344.5,3.6,39.6,,,,
1563,2021-02-02 05:50,-8.6,,0,316,3.4,40.9,,,,
1563,2021-02-02 06:00,-8.7,,0,296.3,3.2,41,,,,
1563,2021-02-02 06:10,-8.7,,0,311.1,2.4,41.3,,,,
1563,2021-02-02 06:20,-8.8,,0,334.3,.8,41.4,,,,
1563,2021-02-02 06:30,-8.8,,0,313.9,1.5,41.3,,,,
1563,2021-02-02 06:40,-8.9,,0,332.2,.8,41.5,,,,
1563,2021-02-02 06:50,-8.8,,0,323,1.4,39.9,,,,
1563,2021-02-02 07:00,-8.9,,0,299.5,1.4,40.9,,,,
1563,2021-02-02 07:10,-9,,0,259.8,1.3,40.7,,,,
1563,2021-02-02 07:20,-9,,0,305.5,.8,40.5,,,,
1563,2021-02-02 07:30,-9.5,,0,65.7,0,43.5,,,,
1563,2021-02-02 07:40,-9.8,,0,22.4,0,43.5,,,,
1563,2021-02-02 07:50,-9.3,,0,331.1,1.4,42,,,,
1563,2021-02-02 08:00,-8.8,,0,334.3,1.9,37.7,,,,
1563,2021-02-02 08:10,-8.7,,0,324.8,2.6,37.3,,,,
1563,2021-02-02 08:20,-8.5,,0,301.2,1.8,37.5,,,,
1563,2021-02-02 08:30,-8.5,,0,355.7,2.3,35.6,,,,
1563,2021-02-02 08:40,-8.3,,0,259,1.2,34.4,,,,
1563,2021-02-02 08:50,-8.2,,0,316,2.5,33.3,,,,
1563,2021-02-02 09:00,-8.1,,0,259,1.7,32.9,,,,
1563,2021-02-02 09:10,-8,,0,275.9,2.5,31.1,,,,
1563,2021-02-02 09:20,-7.8,,0,300.9,3,32.1,,,,
1563,2021-02-02 09:30,-8,,0,339.6,2.3,30.2,,,,
1563,2021-02-02 09:40,-7.6,,0,320.2,2.6,29.7,,,,
1563,2021-02-02 09:50,-7.6,,0,333.2,3,29.5,,,,
1563,2021-02-02 10:00,-7.5,,0,267.5,3,29.2,,,,
1563,2021-02-02 10:10,-7.4,,0,337.8,.3,28.9,,,,
1563,2021-02-02 10:20,-6.9,,0,337.1,2.2,28.4,,,,
1563,2021-02-02 10:30,-6.9,,0,316,3.5,25.5,,,,
1563,2021-02-02 10:40,-6.7,,0,291,3.6,28.5,,,,
1563,2021-02-02 10:50,-7,,0,25.6,2.1,25.8,,,,
1563,2021-02-02 11:00,-6.6,,0,336.4,2.7,26.1,,,,
1563,2021-02-02 11:10,-6.4,,0,269.9,0,25.6,,,,
1563,2021-02-02 11:20,-6.3,,0,323.7,1.7,26.3,,,,
1563,2021-02-02 11:30,-6.4,,0,340.3,3.3,25,,,,
1563,2021-02-02 11:40,-6.6,,0,338.9,2.3,24.8,,,,
1563,2021-02-02 11:50,-6.1,,0,325.8,.4,27,,,,
1563,2021-02-02 12:00,-6,,0,344.5,1,26.2,,,,
1563,2021-02-02 12:10,-5.8,,0,347.6,2.9,27,,,,
1563,2021-02-02 12:20,-5.4,,0,334.3,3.9,26.4,,,,
1563,2021-02-02 12:30,-5.2,,0,309.3,2.4,27.8,,,,
1563,2021-02-02 12:40,-5.4,,0,315.7,2.9,26.9,,,,
1563,2021-02-02 12:50,-4.8,,0,281.2,2.2,26.9,,,,
1563,2021-02-02 13:00,-4.9,,0,293.2,4.6,25.3,,,,
1563,2021-02-02 13:10,-5,,0,329,6.2,25.3,,,,
1563,2021-02-02 13:20,-4.7,,0,298.1,1.5,26.4,,,,
1563,2021-02-02 13:30,-4.2,,0,339.6,4.7,26.6,,,,
1563,2021-02-02 13:40,-4,,0,258,1.8,26,,,,
1563,2021-02-02 13:50,-4.1,,0,310.7,1.1,25.7,,,,
1563,2021-02-02 14:00,-3.9,,0,297.7,3.7,28.9,,,,
1563,2021-02-02 14:10,-3.6,,0,284,3.2,28,,,,
1563,2021-02-02 14:20,-3.8,,0,328,3.4,29,,,,
1563,2021-02-02 14:30,-3.5,,0,298.4,2.4,30.7,,,,
1563,2021-02-02 14:40,-3.4,,0,313.9,2.8,28.1,,,,
1563,2021-02-02 14:50,-3.6,,0,297,1.7,30.6,,,,
1563,2021-02-02 15:00,-3.6,,0,326.5,3.6,29.9,,,,
1563,2021-02-02 15:10,-3.6,,0,280.1,2.2,30.8,,,,
1563,2021-02-02 15:20,-3.5,,0,331.1,3.9,30.9,,,,
1563,2021-02-02 15:30,-3.5,,0,308.3,2.9,33,,,,
1563,2021-02-02 15:40,-3.9,,0,308.3,2.8,33,,,,
1563,2021-02-02 15:50,-3.8,,0,329.7,3.6,35.8,,,,
1563,2021-02-02 16:00,-4,,0,309.3,4.2,36.7,,,,
1563,2021-02-02 16:10,-3.7,,0,309,1.7,36.9,,,,
1563,2021-02-02 16:20,-3.9,,0,325.1,2.3,37.5,,,,
1563,2021-02-02 16:30,-4.2,,0,311.4,2.9,37.8,,,,
1563,2021-02-02 16:40,-3.9,,0,325.8,4.1,38.8,,,,
1563,2021-02-02 16:50,-4,,0,309.7,3.2,39.7,,,,
1563,2021-02-02 17:00,-4,,0,296.7,2.6,38.9,,,,
1563,2021-02-02 17:10,-4.2,,0,276.3,2.2,39.9,,,,
1563,2021-02-02 17:20,-4.3,,0,271.7,1.5,40.5,,,,
1563,2021-02-02 17:30,-4.2,,0,292.1,2.6,41.2,,,,
1563,2021-02-02 17:40,-4.6,,0,325.5,2.9,40.5,,,,
1563,2021-02-02 17:50,-4.8,,0,329.4,.9,39.6,,,,
1563,2021-02-02 18:00,-5,,0,337.1,0,39.7,,,,
1563,2021-02-02 18:10,-5.1,,0,47.8,0,39.8,,,,
1563,2021-02-02 18:20,-5.2,,0,345.5,1.4,40.6,,,,
1563,2021-02-02 18:30,-5.2,,0,44.6,.5,41.2,,,,
1563,2021-02-02 18:40,-5.3,,0,343.8,0,41.4,,,,
1563,2021-02-02 18:50,-5.5,,0,350.8,1.9,41.8,,,,
1563,2021-02-02 19:00,-5.7,,0,28.1,2.2,44.3,,,,
1563,2021-02-02 19:10,-5.9,,0,346.6,1,45.7,,,,
1563,2021-02-02 19:20,-6.1,,0,8.7,2.3,46.9,,,,
1563,2021-02-02 19:30,-6.3,,0,24.9,2.9,49.6,,,,
1563,2021-02-02 19:40,-6.4,,0,38.3,1,51.7,,,,
1563,2021-02-02 19:50,-6.4,,0,108.6,.8,54.6,,,,
1563,2021-02-02 20:00,-6.3,,0,293.9,1.1,56.1,,,,
1563,2021-02-02 20:10,-6.5,,0,8,1.6,59.7,,,,
1563,2021-02-02 20:20,-6.8,,0,2.4,3.1,70.3,,,,
1563,2021-02-02 20:30,-7.2,,0,13,1.9,80.9,,,,
1563,2021-02-02 20:40,-7.2,,0,25.6,1.7,82.6,,,,
1563,2021-02-02 20:50,-7.2,,0,308.6,0,82.7,,,,
1563,2021-02-02 21:00,-7.2,,0,326.9,.9,82.6,,,,
1563,2021-02-02 21:10,-7.2,,0,312.5,2.7,82.6,,,,
1563,2021-02-02 21:20,-7.3,,0,18.2,2.7,83.1,,,,
1563,2021-02-02 21:30,-7.5,,0,314.6,2.6,81.4,,,,
1563,2021-02-02 21:40,-7.6,,0,353.6,1.4,80.3,,,,
1563,2021-02-02 21:50,-7.7,,0,296,1.7,78.1,,,,
1563,2021-02-02 22:00,-7.9,,0,331.1,.9,73.2,,,,
1563,2021-02-02 22:10,-8,,0,16.5,2.3,67.6,,,,
1563,2021-02-02 22:20,-8.1,,0,311.1,1.6,64.3,,,,
1563,2021-02-02 22:30,-8.2,,0,314.2,2.4,61.7,,,,
1563,2021-02-02 22:40,-8.2,,0,313.5,1.8,61.4,,,,
1563,2021-02-02 22:50,-8.3,,0,314.2,1.4,61.3,,,,
1563,2021-02-02 23:00,-8.2,,0,329,3.1,58.7,,,,
1563,2021-02-02 23:10,-8.2,,0,337.4,2.9,55.4,,,,
1563,2021-02-02 23:20,-8.4,,0,.3,.7,52.1,,,,
1563,2021-02-02 23:30,-8.5,,0,37.9,1,49.5,,,,
1563,2021-02-02 23:40,-8.7,,0,88.5,3.2,49.6,,,,
1563,2021-02-02 23:50,-8.7,,0,344.5,.4,48.6,,,,
1563,2021-02-03 00:00,-8.8,,0,313.2,.7,50.7,,,,
1563,2021-02-03 00:10,-9.2,,0,7,.2,51.2,,,,
1563,2021-02-03 00:20,-9.4,,0,10.1,1.9,51.8,,,,
1563,2021-02-03 00:30,-9.3,,0,356.4,1,51.4,,,,
1563,2021-02-03 00:40,-9.3,,0,346.9,1,50.8,,,,
1563,2021-02-03 00:50,-9.5,,0,316.4,1.4,50.7,,,,
1563,2021-02-03 01:00,-9.3,,0,352.9,.6,49.2,,,,
1563,2021-02-03 01:10,-9.2,,0,5.6,.9,47.7,,,,
1563,2021-02-03 01:20,-9.6,,0,353.6,1.1,49,,,,
1563,2021-02-03 01:30,-9.5,,0,343.4,.3,47.9,,,,
1563,2021-02-03 01:40,-9.8,,0,18.2,0,48.8,,,,
1563,2021-02-03 01:50,-10.2,,0,336,0,50,,,,
1563,2021-02-03 02:00,-10.3,,0,11.6,.6,53.1,,,,
1563,2021-02-03 02:10,-10.4,,0,24.9,0,53.1,,,,
1563,2021-02-03 02:20,-10.6,,0,354.7,0,54.1,,,,
1563,2021-02-03 02:30,-10.6,,0,344.1,.5,54.8,,,,
1563,2021-02-03 02:40,-10.7,,0,357.1,.5,55.7,,,,
1563,2021-02-03 02:50,-10.7,,0,19.6,.7,55.9,,,,
1563,2021-02-03 03:00,-10.6,,0,352.6,.3,56.2,,,,
1563,2021-02-03 03:10,-10.7,,0,359.6,0,55.5,,,,
1563,2021-02-03 03:20,-10.8,,0,344.5,0,55.8,,,,
1563,2021-02-03 03:30,-10.8,,0,36.2,0,57.1,,,,
1563,2021-02-03 03:40,-11,,0,35.5,0,58.2,,,,
1563,2021-02-03 03:50,-11.1,,0,34.8,0,58.4,,,,
1563,2021-02-03 04:00,-11.1,,0,33.7,0,59.3,,,,
1563,2021-02-03 04:10,-11.1,,0,22.8,.4,59.9,,,,
1563,2021-02-03 04:20,-11,,0,22.8,0,60.6,,,,
1563,2021-02-03 04:30,-10.9,,0,304.8,0,61,,,,
1563,2021-02-03 04:40,-10.7,,0,330.1,0,63.6,,,,
1563,2021-02-03 04:50,-10.5,,0,333.6,1.3,62.3,,,,
1563,2021-02-03 05:00,-10.4,,0,319.5,.7,59.9,,,,
1563,2021-02-03 05:10,-10.6,,0,358.2,.8,60.7,,,,
1563,2021-02-03 05:20,-10.8,,0,334.3,0,62.1,,,,
1563,2021-02-03 05:30,-11,,0,339.9,0,64,,,,
1563,2021-02-03 05:40,-11,,0,30.2,0,66.6,,,,
1563,2021-02-03 05:50,-11.1,,0,20.7,0,67.7,,,,
1563,2021-02-03 06:00,-11.2,,0,40.7,0,68,,,,
1563,2021-02-03 06:10,-11.3,,0,72.4,0,69.3,,,,
1563,2021-02-03 06:20,-11.2,,0,70.6,0,70,,,,
1563,2021-02-03 06:30,-11.1,,0,105.4,0,69.9,,,,
1563,2021-02-03 06:40,-11,,0,51.6,0,68.9,,,,
1563,2021-02-03 06:50,-11,,0,66.7,0,67.4,,,,
1563,2021-02-03 07:00,-11,,0,106.8,0,66.1,,,,
1563,2021-02-03 07:10,-11,,0,68.5,0,65.9,,,,
1563,2021-02-03 07:20,-10.8,,0,95.6,0,66.6,,,,
1563,2021-02-03 07:30,-10.5,,0,65.7,0,71.7,,,,
1563,2021-02-03 07:40,-10.2,,0,99.1,.5,74.2,,,,
1563,2021-02-03 07:50,-9.8,,0,118.1,.3,73,,,,
1563,2021-02-03 08:00,-9.2,,0,119.1,0,70.5,,,,
1563,2021-02-03 08:10,-8.5,,0,145.1,.6,66,,,,
1563,2021-02-03 08:20,-8.1,,0,109.6,.5,62.8,,,,
1563,2021-02-03 08:30,-7.6,,0,113.5,1.5,59.7,,,,
1563,2021-02-03 08:40,-7.3,,0,134.9,1,57.6,,,,
1563,2021-02-03 08:50,-7,,0,121.9,1.4,55.9,,,,
1563,2021-02-03 09:00,-6.8,,0,154.6,1.2,54.6,,,,
1563,2021-02-03 09:10,-6.5,,0,141.3,.7,54.3,,,,
1563,2021-02-03 09:20,-5.8,,0,112.4,1.3,54,,,,
1563,2021-02-03 09:30,-5.7,,0,157.8,1,51.8,,,,
1563,2021-02-03 09:40,-5.3,,0,174.3,1.4,50.4,,,,
1563,2021-02-03 09:50,-4.9,,0,116,2.4,49.7,,,,
1563,2021-02-03 10:00,-4.4,,0,124.4,.4,47.8,,,,
1563,2021-02-03 10:10,-3.7,,0,145.8,.7,44.9,,,,
1563,2021-02-03 10:20,-3.7,,0,213.3,.8,42.2,,,,
1563,2021-02-03 10:30,-3.6,,0,140.2,1.8,42.6,,,,
1563,2021-02-03 10:40,-3.5,,0,181.7,1.4,43.9,,,,
1563,2021-02-03 10:50,-3.1,,0,197.9,.5,44.8,,,,
1563,2021-02-03 11:00,-2.7,,0,177.1,.6,43.9,,,,
1563,2021-02-03 11:10,-2.4,,0,196.5,2,42.5,,,,
1563,2021-02-03 11:20,-2.2,,0,100.8,2.1,43.1,,,,
1563,2021-02-03 11:30,-1.7,,0,167.6,1.1,44.1,,,,
1563,2021-02-03 11:40,-1.6,,0,214.4,.4,42.3,,,,
1563,2021-02-03 11:50,-1.4,,0,232.7,.5,45.8,,,,
1563,2021-02-03 12:00,-1,,0,217.6,1.4,47.3,,,,
1563,2021-02-03 12:10,-1.3,,0,219.3,4.9,48.6,,,,
1563,2021-02-03 12:20,-1.5,,0,254.8,3.3,49.2,,,,
1563,2021-02-03 12:30,-1,,0,248.9,3.2,49.4,,,,
1563,2021-02-03 12:40,-.5,,0,261.5,3,48.3,,,,
1563,2021-02-03 12:50,-1,,0,311.4,2.4,49.3,,,,
1563,2021-02-03 13:00,-.8,,0,233.7,2.8,51.8,,,,
1563,2021-02-03 13:10,-1.5,,0,287.2,1.9,54.4,,,,
1563,2021-02-03 13:20,-.7,,0,197.9,1.8,57.4,,,,
1563,2021-02-03 13:30,-.3,,0,204.9,2.6,53.9,,,,
1563,2021-02-03 13:40,-.7,,0,243.9,4.6,55.1,,,,
1563,2021-02-03 13:50,-.8,,0,324.4,1.2,58.3,,,,
1563,2021-02-03 14:00,-.6,,0,238.7,1.8,57.7,,,,
1563,2021-02-03 14:10,0,,0,225.3,4.1,58.2,,,,
1563,2021-02-03 14:20,.1,,0,279.1,2.3,56.6,,,,
1563,2021-02-03 14:30,.5,,0,263.6,2.1,58,,,,
1563,2021-02-03 14:40,.6,,0,242.2,1.7,58.6,,,,
1563,2021-02-03 14:50,1,,0,242.5,3.2,59.6,,,,
1563,2021-02-03 15:00,.9,,0,237.6,2.5,58.2,,,,
1563,2021-02-03 15:10,.3,,0,185.2,3.6,56.5,,,,
1563,2021-02-03 15:20,.3,,0,223.2,1,59.2,,,,
1563,2021-02-03 15:30,.1,,0,184.2,1.9,60.5,,,,
1563,2021-02-03 15:40,-.5,,0,196.1,5.3,70.8,,,,
